GAP,(h0-h1)/rd,h0+h1,h2,rs,w0,w1,rd
0.240163946,0.9747540406,58.2717310461,0.0206073451,55.8683251588,34.6928311338,35.9228868518,2.8169607369
0.1717841353,0.8000053031,62.1746345967,0,61.0509268538,33.09105218,33,2.5103585625
0.201729059,0.8000017902,66.2025189028,0.1296066895,50,31.317521998,34.786262733,2.6968453367
0.1820055874,1.0368276319,64.1051904891,0,111.9063851276,32.9904483763,34.4902131549,2.5393804799
0.2040256558,1.1660858684,57.6490535092,0.0161792847,70.3126090278,33.7681624835,36.9127485002,2.3386562667
0.2236709688,1.1999875265,58.7362461614,0.5406455791,139.8459602479,33.6320918957,34.7688194612,2.5012699745
0.2314020483,1.1999981693,59.8020168589,0.690793504,80.5292401895,33.4434749098,41.6885034197,2.6090605371
0.2069724451,0.8000000615,65.2202947457,1,95.6550731719,32.4315325349,35.2224580299,2.140213156
0.2285696717,0.8994510953,66.3613720894,0.7014367465,111.8474100477,33.3505286894,41.9246519723,2.0528406226
0.2293738266,1.1999985359,58.0514785476,0,50,34.412355471,34.856727102,3
0.2312274761,1.1999999985,57.2864958832,0,112.8147409986,34.4606857999,36.2628070532,2.7387465727
0.1854343166,1.1999920253,63.6328602926,0.8585310063,194.5931109579,33.2482723306,33,2
0.1888699912,0.8000018152,62.7297464772,0.0253713637,50,33.3409581486,33.2092890504,2.9915930412
0.1895255355,0.8000063909,62.7955386622,0.3785557029,101.0959234584,33.5068276463,35.3110509449,2
0.218277976,1.1999956417,57.7567132508,0,50,34.3371454435,33,2.7619973801
0.2363440329,0.8122788255,58.4001599754,0.0145066707,141.8755155005,34.5886394144,37.0906010199,2.1925414075
1.2469233116,1.1196737248,59.713155519,0.7451462036,60.0840325666,37.1980123448,39.6904118728,2.884454139
0.2872200101,0.9175655119,60.7439458625,0.8292123598,142.948529379,31.7425128362,38.4249601147,2.9668702286
1.7193562962,1.1215189606,62.9417793896,0.0001270275,72.7833622605,37.9015765246,36.409216021,2.1427530748
0.5191214893,0.9828828167,61.8603908162,0.539043992,177.0349392671,30.8688606727,36.0873375021,2.4524537238
0.2453389957,1.0244374591,57.1121427924,0.1321063265,156.6579169733,34.6681553278,33.7757587903,2.8235351745
0.1832469555,0.8704844113,65.82069989,0.3339085895,69.0089644765,33.6803450188,33.0633736192,2.3812547888
1.0355150212,1.0951289334,59.8465245035,0.4556105018,153.4651159091,30.8902981885,37.1886365852,2.5927990293
1.2371989915,0.8049226819,63.258914638,0.6286307707,55.1807379789,36.7312392687,37.977187212,2.2687695538
0.3276506419,0.8408831494,64.2565481747,0.2499645106,153.0636879071,35.1349894127,34.328825328,2.4549361159
0.237650724,1.0392613057,61.653818008,0.6793552842,115.8219012576,34.125793624,33.3058952472,2.3734742817
0.1983116934,0.9029012536,64.3459402896,0.4609394626,110.1212454201,33.4812893764,33,2.427664124
0.2281275512,0.8533879716,62.3846184041,0.8739977602,156.4860123883,33.0549614676,33.4811474421,2.8298005643
0.2031811127,0.8000000531,64.9540692972,0.680051015,174.9802452042,33.1938878339,33,2.3587589596
0.2338290247,0.8305587199,65.8715894285,0.7385563092,115.0336804693,31.8485005779,34.8720313583,2.8171913622
0.2439886466,0.9153862558,65.7744682426,0.6830671787,111.9535426897,30.6909582407,33.6130117936,2.1329758621
0.3138768962,0.8000002715,64.1163276333,1,200,31.1855796081,39.0470846856,3
0.2140326305,0.8000000539,66.2395522672,0.2252126406,172.3268447498,31.794007241,33,2.6505594876
0.7291494482,0.800000191,64.1498182713,0.3342698959,200,36.1770726703,33,3
1.4471298662,1.0721898628,63.3512180871,0.8226006535,100.7159331311,30.1444238336,33.861839503,2.5965245206
0.1951501076,1.1069295378,65.2533330649,0.3526833541,143.5366592945,32.123357505,33.1316224215,2.4581213806
0.2306754198,0.9179541676,64.6491532293,0.7483396333,153.0378493449,34.1886986447,34.4986109939,2.6404466226
0.3380857261,0.9501456929,61.8564654751,0.8470070982,173.7922699001,34.9401492608,33.2471690257,2.3193453799
0.2205739207,0.8230736178,66.1724665348,0.50156267,198.3265678139,31.8285706714,34.9018862541,2.3072710109
0.2701376489,0.8000000076,60.6900530194,0.9855298449,194.3878837589,33.5444091491,35.7843554995,2.9574152579
0.2308703617,0.8000000015,66.4373667419,0.6532863843,119.1913608658,34.594488127,33.2413787577,2.2544743632
0.1888151252,0.8536474506,66.3556932861,0.194746421,120.9475783199,32.2822524891,34.489038583,2.2666989043
0.2551813391,0.8000000433,65.6108984893,0.7265359393,134.9828189169,33.1783320748,38.864457549,2.9726244822
0.380026529,0.8000000241,58.4464207415,0.7439309173,146.6319319695,35.3172512315,33,3
0.2215844689,0.8806002312,65.3839655035,0.6109187135,116.2197553859,33.5433990404,33.6601981781,2.9770334238
0.1856860585,0.8942906082,62.9083107557,0.0792789497,196.4401924308,33.6791438833,33.0044223165,2.0771985505
0.7229418982,0.8000000546,64.1281300072,0.1883390596,176.5704610647,30.7513023037,34.0758394599,2.0727304869
0.1864365201,0.905608972,66.0089893531,0.3428468958,116.9782675716,32.5996676536,35.5281428225,2.4466245569
0.2761290348,0.9752812764,65.3430965994,0.708726002,169.805050766,31.5597463347,36.7272179535,2.9527605615
0.3670848474,0.8,61.3588838597,0.3448145904,180.8249910514,35.2281867583,33.4610149151,2.3185450882
0.2045925721,0.8000000569,66.2169322861,0.3699328792,116.5381886502,33.3879928635,33.8570121053,2.6037260746
0.2523439494,0.8000000313,66.1613995775,0.8235543574,179.1148650576,32.0196973583,37.9404194913,2.3085163689
0.1602686936,0.8000000054,66.5975032273,0.3775932763,63.9256558356,32.1539279027,33.0648166394,2.1715040798
0.3329146551,0.8000001993,59.9934967616,1,197.7832725191,32.6979379358,42,3
0.3690918812,0.8867231053,65.3944054113,0.0108901691,190.0446714508,30.7514696075,39.3148822435,2.8433883127
0.2036919002,1.1999999177,65.236319288,0.4922785161,151.602072274,33.9418476658,33.1008843954,2.2986946263
0.1846206568,0.8973224732,66.0356978849,0.5881582058,102.4442655838,32.411755028,33.9465991388,2.1451881944
0.2199674965,0.8325018901,66.0001889966,0.5135332662,171.8515406416,32.5362461471,35.7175935111,2.595560972
0.424642414,0.9941416325,66.0198417842,0.4119891762,199.9983173553,30.3602770563,41.5193569607,2.1017052502
0.8773299536,1,57,0,200,36.3473338409,33,3
0.2063961838,1.044431793,57,0.0054773397,101.0528404615,33.5023460188,33,2.8723752189
0.2502715421,1.1652609921,57,0.2427606166,125.6312934223,34.5448161663,33,2.5745305304
0.2613412557,0.8635288679,66.2627899628,0.1514148211,91.7351638677,30.1033375967,33.3708871414,2.4072319295
0.205505579,1.1454094013,65.7849777314,0.9957973522,188.5154435479,33.8691547587,33.0390023434,2.0706679201
0.3056270869,0.9819651858,64.8230847383,0.893281596,127.9832431153,34.9365363718,33.574910832,2.95398225
0.4260798778,0.80000098,66.7019996248,0,200,35.2852894824,33,2.0724979301
0.2667459659,1.0759155521,65.6159850508,0.8748430342,194.3450565472,30.623001076,33.7206083489,2.3267111631
0.2166157473,1.1325604739,65.0023180246,0.0737373141,68.6952685247,31.1741480654,34.2091075948,2.9635051051
0.2427965478,1.1545003499,65.9767010685,0.9919115805,163.4580703561,32.8357764683,41.4313049164,2.0298289785
0.1789124851,0.9362219703,66.0680284642,0.6778204748,120.8906777517,32.2588611617,33.9634667713,2.0174229959
0.2310695149,0.8618775372,64.638606738,0.9901976181,179.8523922875,33.2559070008,33.7651104131,2.9756809503
0.2660313276,0.8000004337,62.8014334424,0.9843647169,159.9605563213,33.757743678,37.2832019103,2.9882932628
0.2960448304,0.8962088546,65.8372557646,0.0586210622,80.3520836034,30.9214370565,38.1895390091,2.7777329766
1.8683820104,1,57,0,146.3674005123,31.1521112972,33,3
0.6081611872,1.0441064239,57,0.0118049995,89.5484445361,35.9483891182,33.0659005372,2.8732703211
0.2035027758,1.0918842867,65.2895338127,0.7215818119,196.5148411788,33.567949578,35.9846871112,2.1027943211
0.2364913435,1.1999974486,62.9222916404,1,200,33.2142162421,42,2.3050841508
0.1998682326,0.8000000377,66.5888552482,0.7253169257,162.1802511956,33.1675801265,34.1052742335,2.1898119859
0.2601972686,0.826417942,65.0818143874,0.7464358594,197.6456052267,34.482334266,41.2556980585,2.5969410057
0.3294775816,0.8254820029,65.2090539067,0.838811215,140.5574603337,31.5726851332,41.8831125035,2.9570922395
0.3542089958,1.1662673662,57.5307417842,0.8687997415,175.4051829086,35.0470645669,35.4398999685,2.4131299315
0.2260909868,0.8000000944,66.2683503924,0.9801413206,193.2736370308,33.6090479818,37.7974113562,2.5709248516
1.493419239,0.8859476501,64.0884889349,0.995970853,196.9882709996,30.0156109145,37.7795323146,2.0637575932
0.9822197113,1.1999973919,65.8293596916,0.9868840194,200,36.1381052123,42,2.1088715071
0.298642235,1.1999999672,62.5965701825,0.8097769462,195.131969959,32.4223283827,42,2.6476923145
0.4232101693,0.875019811,66.048303737,0.6031448911,152.9863162055,30.4194359884,41.4429115651,2.439401826
0.2077864506,0.9954463997,63.072468406,0.8084736342,194.2770475218,32.9978439106,33.1165576912,2.6444706861
0.2113738919,0.9153855847,65.4430323474,0.9038310512,198.6455163998,32.17783277,33.0422648251,2.5864280885
0.2136639609,0.9833252309,66.0097848548,0.9805198828,97.2656874237,33.5490173464,40.2279966853,2.2232086228
0.8560916993,1.1173559795,57,0,50,32.5604059353,33,2.6849097825
0.2408975797,1.1078482764,65.6158355364,0.8810880052,179.2357128139,34.1353166084,33.6575992466,2.3612657174
0.9585160239,0.8774474988,57.9371685872,0.6758449904,169.9167817368,36.4540934482,33.3021120447,2.6045040414
0.2818627463,0.8839027836,59.4705264952,0.8391699077,196.6080003817,34.2916504743,41.0279939875,2.089945762
0.2936056482,1.1999997806,60.3920252863,0.9911878495,195.553750593,34.6757734863,39.3632680013,2.4926842834
0.2792220782,1.1999999373,62.7491971751,0.4094354252,199.6168895872,34.8136175687,35.7806213768,2.1147847256
0.3047520274,1,57,1,157.7557516708,33.212258657,37.6870322922,3
0.2447449515,0.8631396508,66.2002127386,0.8081859992,155.0954571668,33.0773349443,40.4542146049,2.3941934035
0.306093672,1.198420596,65.4945476305,0.9726893868,110.3878502306,31.4022980752,40.8342683945,2.0504426315
0.1841623148,0.9137172657,65.564147013,0.3580987032,52.1509777814,32.5080980638,33.2393966585,2.9088965755
0.6545747259,0.8000001076,66.0367776948,0,200,35.8550068807,42,2.9040274909
0.2285317535,1.1999999864,62.7166255122,0.6114228811,195.8218831048,33.7079123761,37.8234717108,2.458446475
1.1268839941,1.1999999933,57,1,200,36.7181096991,42,2.5000000139
0.231918818,1.1999999498,57.6000001003,1,128.8417345039,34.0471253964,33.2008631286,2
0.219555528,1.0831260649,57,0.0887962467,122.6720164248,34.4161981237,33.4819728712,2.769760693
0.2497695236,1.1298259853,58.0688869535,0.2625252163,186.9852054415,34.5404259114,36.0839179244,2.0018260415
0.2126997422,0.9151270324,58.5154846852,0.7195873267,163.2913935231,32.6858823087,34.0111222246,2.0418852539
0.2207119208,0.8898950684,66.4471384457,0.9558585704,55.9588689998,34.3228472738,35.7016469083,2.0574147927
0.1894823909,1.1999999845,63.4974116589,0.4489131576,156.1321067067,33.3932766822,33.0103098584,2.300451039
0.1664883642,1.0183381911,66.0300667965,0.7183695574,83.0028541166,32.2905346773,33.0749206237,2.0617982843
0.2057398476,0.8413970511,65.8842364131,0.0695425111,124.5600550488,33.8542370541,34.1143731275,2.903496439
0.2450329762,1.0593643326,58.4160083534,0.9753794817,178.5325845951,32.3127467702,36.4457021312,2.1720601306
0.2605827851,1.0035069728,59.4085896763,0.8315691841,190.456235415,34.4917551435,36.0760936341,2.1218974048
0.1875973687,0.8549653336,65.8526785059,0.0155497461,59.7413527558,32.1377515911,35.0588623561,2.7774844133
0.2142501153,0.8410865192,65.6708507195,0.0178954681,109.398496641,31.189547828,33.2427319353,2.7563916527
0.2052361112,0.8000000106,66.4750768422,0.9752773654,122.7906977227,33.7305724035,36.4427802427,2.3181697216
0.2508238295,1.1170439492,57.6212278665,0.6806556081,195.3444777615,33.0988863446,37.7468810158,2.2444555993
0.2153549666,1.0679714631,59.6549144671,0.4315436919,170.0704433968,34.4006858377,33.0862102819,2.0098165183
0.2163146051,0.9542744418,66.2664740325,0.9073690188,102.0416811258,33.631332763,39.0709142034,2.042108766
0.3332648238,1.1976951345,61.4806212231,0.2521513229,110.3968422217,35.2662130147,33.1277431967,2.9789239313
0.1769166412,0.9631943054,58.3150352896,0.0500059628,180.2359847866,33.0135862571,34.4098553978,2.0220639571
0.2739098418,0.93158137,59.9512819057,0.9332486072,149.3355128911,33.3657830771,36.7958641415,2.9545501914
0.2358691641,0.8203863682,65.933247759,0.9597069259,75.6986710574,32.954572366,37.8286937896,2.8783338204
0.1795514187,0.8000000632,66.0796516062,0.1541955549,86.1326575993,32.4758401709,33.3560094369,2.7747259624
0.1802908306,0.8045429215,66.4994051461,0.896101782,85.8773907742,32.108809476,33.0368101153,2.1430842052
0.2419345122,1.0759316363,57.712968329,0.813987115,197.5369597216,33.6552993337,34.7711343039,2.1332863286
0.3593609915,1.1999996125,57.6474760647,1,135.9012881608,32.8262588133,42,2
0.2447178157,1.0705018613,57.899284762,0.9482029883,142.9034893702,33.118538065,37.339316975,2.1416231741
0.3677839651,0.8838274514,65.8595089422,0.7235750197,52.0845356425,35.1917625107,34.0920039468,2.5409700157
0.1841997991,0.9654015631,65.5562134273,0.0207523833,56.0654987486,32.0796694669,33.7466464136,2.8735646706
0.1942965832,1.1999999987,57.7160646503,0.0023286264,142.5370899065,34.1607466051,33.1195899992,2.0824355355
0.2355627444,0.8702068663,58.7543747284,0.0929422816,177.9687855983,34.5533893206,34.1436608034,2.0376819581
0.2386334416,0.8211181314,65.384261408,0.2166556026,51.9213976875,31.6328981871,41.027983164,2.9475965382
0.2151796249,0.8664751429,65.7817098422,0.7197450217,55.7913837374,32.5298616308,39.367831393,2.9298930199
0.2351210182,1.0756958757,65.3222709213,0.0300207227,197.5266501191,32.4269571277,41.2412198778,2.306662408
0.3463635011,1.1964230311,65.6619940299,0.0553358186,56.5454154483,30.1400931498,40.8676058611,2.1906168866
0.2758056312,0.8805582222,66.3327830424,0.6568982359,75.0228570761,30.9673359577,38.5750681216,2.0255455609
0.225439741,0.8039888975,65.7494308639,0.4383859153,72.4615658132,32.1741854805,37.1233264265,2.9506311861
0.2147404988,1.1921920156,61.9788598195,0.0127094702,160.5529024916,34.5116591091,33.3491789981,2.4135189032
0.1727525038,1.1999999685,64.9543676691,0.035241587,108.5009334573,32.835793723,33.8352742601,2.6057888118
0.1788418471,0.8000005898,66.3402548192,0,125.0341769991,32.5504847577,33,2.5246796145
0.2081432193,0.8000000078,65.88023482,0.010959555,63.7303049611,33.2234872143,38.2479615948,2.9953877605
0.2164609297,0.8606885638,60.4091258478,0.0292772964,136.1956475041,33.977759947,33.1058028805,2.7618182178
0.2540448459,0.8667762326,65.8023913832,0.8127652461,54.8771271352,32.0832578931,41.4578728848,2.9262657284
0.1812450242,0.8997915986,66.3745776699,0.6379554945,50.4033542172,33.1888889953,41.123217392,2.0024218993
0.2029634112,1.1999997736,62.7790585595,0.6112076118,193.9459911337,33.274834917,34.9842447504,2.4450357353
0.2404370163,0.8000009122,66.4234304156,0.3815679869,200,32.616160191,39.6972537165,2.4207092203
0.2399752295,0.8000000156,62.0542507672,0.1080697554,196.2476156473,33.8805064356,41.8911400582,2.0069236641
0.2042257768,1.1999999995,65.0712439662,0.2888843745,152.9914736968,33.509343208,42,2
0.2555996097,0.9538799989,61.1085996713,0.9691631708,157.4613200829,33.9388920247,40.2203441346,2.4061398171
0.2691336451,1,57,1,78.7161058436,34.1409783377,33,3
0.2481929609,0.8025434735,62.5834698782,0.8381677525,192.1348536135,32.9983848901,37.2464631342,2.6828667903
0.2575804587,1.0999119838,57.7579263622,0.0358906245,194.7215889879,34.2663784261,41.6001258291,2.0739163304
0.2175931699,0.9839169206,66.0392239316,0.6773061992,84.364628642,32.6869157632,40.7712819942,2.1585709261
0.1835001869,0.8000000126,66.2935255571,0.4637375691,98.9737848867,32.1619344145,33.537447064,2.2629834112
0.1683769902,1.1999996777,65.7120248448,0.3261708704,100.7966862525,32.9553465115,33.3947293623,2.1769025839
0.194348566,1.1924315328,60.0972638548,0.0772995873,199.5273739108,33.280001528,35.5222546496,2.2424746417
0.1815933415,1.1999999597,60.6924446441,0.3169803338,155.1514233119,33.2607141635,33,2.1937965428
0.4163047066,1.0282938198,57.5343530265,0.7124570851,64.2096152961,32.2430332684,41.9058977795,2.9900096031
0.2199586213,0.8150093891,66.5468712632,0.8855227575,66.5878660378,33.7573899319,40.5776384639,2.0271369038
0.1774575591,0.8000000097,66.5711081729,0.6841167432,106.6956968069,31.9734514527,33.3615486013,2.1738587434
0.2470403071,1.0670169954,62.4028350931,0.4304902645,186.3439502643,33.390031237,40.4598216782,2.2675000511
0.2022535433,0.9341919654,66.1676440404,0.9992525916,153.0255476907,32.4263649082,33.4295304708,2.0780777172
0.1925130009,1.1750889786,63.515091343,0.0604899303,188.8897906506,33.7141965326,37.7182485022,2.200783629
0.2464295127,0.822218725,59.1052012887,0.496171202,106.8175455478,34.1231462934,33.007262654,2.9153041713
0.1843882487,1.1866984452,64.8871418341,0.1627237357,198.9343657517,33.197451603,34.8123470145,2.3295505065
0.2895963061,1.1377784378,57.5053159982,0.9965989312,97.127889943,32.7308769915,38.9062303303,2.988818231
0.3620390006,0.8000000173,66.5533018844,0.0627210411,142.8214247305,31.0841940179,41.9893118168,2.1688622822
0.2286982878,1.1999999988,58.5231787549,1,160.0686869021,33.507631956,33.7575355989,2.3894670201
0.2240727419,1.0626973809,61.0089715219,0.6603280131,171.6055743153,33.5359200543,35.4356923577,2.3804946005
0.1908440357,1.1113763994,60.3095162719,0.0423269926,196.8992345729,34.0352117363,34.64818835,2.1844631475
0.2100017969,1.1161358709,65.8472457134,0.6155451056,142.238140429,33.3450599282,41.0412638757,2.0658727574
0.1832645008,1.1039381648,64.6887621726,0.0015923823,179.9392213223,33.0477565299,34.2427428411,2.5816097111
0.2066016952,1.0227990228,64.9945051795,0.0134155647,146.7936267609,32.6507244068,35.2435232954,2.8793431494
0.1902567639,1.1867546853,65.4896228415,0.6835447586,158.1341335533,32.2472599157,33.330563424,2.3665980426
0.1606505673,0.9346918149,66.1765041119,0.0608503868,65.4482949685,31.5618474647,33.6925067662,2.0750329178
0.3167560424,0.9485244648,59.7719346473,0.8942733899,134.6450783025,32.4983877647,40.9791231778,2.9483166402
0.2671378382,0.9776805928,59.0158318819,0.1789792856,192.8258506137,32.8362695648,41.8349234371,2.0154475311
0.200199456,0.8000003671,63.2232074086,0.4131857658,168.654238991,33.4482935183,33.5946901443,2.5438954147
